Training: 2023-02-21 10:38:06,776-rank_id: 0
Training: 2023-02-22 17:22:20,889-Speed 1567.48 samples/sec   Loss 0.9096   LearningRate 0.000032   Epoch: 29   Global Step: 41600   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:22:47,150-Speed 1559.80 samples/sec   Loss 0.9638   LearningRate 0.000032   Epoch: 29   Global Step: 41610   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:23:13,585-Speed 1549.50 samples/sec   Loss 0.9487   LearningRate 0.000032   Epoch: 29   Global Step: 41620   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:23:39,868-Speed 1558.48 samples/sec   Loss 0.8769   LearningRate 0.000032   Epoch: 29   Global Step: 41630   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:24:05,958-Speed 1569.97 samples/sec   Loss 0.9335   LearningRate 0.000032   Epoch: 29   Global Step: 41640   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:24:31,891-Speed 1579.49 samples/sec   Loss 0.9529   LearningRate 0.000032   Epoch: 29   Global Step: 41650   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:24:58,058-Speed 1565.39 samples/sec   Loss 0.8617   LearningRate 0.000032   Epoch: 29   Global Step: 41660   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:25:24,361-Speed 1557.27 samples/sec   Loss 0.8758   LearningRate 0.000031   Epoch: 29   Global Step: 41670   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:25:50,664-Speed 1557.26 samples/sec   Loss 0.9139   LearningRate 0.000031   Epoch: 29   Global Step: 41680   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:26:16,686-Speed 1574.10 samples/sec   Loss 0.9585   LearningRate 0.000031   Epoch: 29   Global Step: 41690   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:26:42,735-Speed 1572.48 samples/sec   Loss 0.9134   LearningRate 0.000031   Epoch: 29   Global Step: 41700   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:27:08,883-Speed 1566.51 samples/sec   Loss 0.8829   LearningRate 0.000031   Epoch: 29   Global Step: 41710   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:27:35,046-Speed 1565.62 samples/sec   Loss 0.8710   LearningRate 0.000031   Epoch: 29   Global Step: 41720   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:28:01,047-Speed 1575.40 samples/sec   Loss 0.9180   LearningRate 0.000031   Epoch: 29   Global Step: 41730   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:28:27,424-Speed 1552.89 samples/sec   Loss 0.9043   LearningRate 0.000031   Epoch: 29   Global Step: 41740   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:28:53,514-Speed 1569.99 samples/sec   Loss 0.8950   LearningRate 0.000031   Epoch: 29   Global Step: 41750   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:29:19,532-Speed 1574.32 samples/sec   Loss 0.9338   LearningRate 0.000031   Epoch: 29   Global Step: 41760   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:29:45,502-Speed 1577.28 samples/sec   Loss 0.8933   LearningRate 0.000031   Epoch: 29   Global Step: 41770   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:30:11,513-Speed 1574.75 samples/sec   Loss 0.8649   LearningRate 0.000031   Epoch: 29   Global Step: 41780   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:30:37,684-Speed 1565.13 samples/sec   Loss 0.9480   LearningRate 0.000031   Epoch: 29   Global Step: 41790   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:31:03,615-Speed 1579.62 samples/sec   Loss 0.9120   LearningRate 0.000030   Epoch: 29   Global Step: 41800   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:31:30,227-Speed 1539.16 samples/sec   Loss 0.9243   LearningRate 0.000030   Epoch: 29   Global Step: 41810   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:31:56,230-Speed 1575.28 samples/sec   Loss 0.8789   LearningRate 0.000030   Epoch: 29   Global Step: 41820   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:32:22,101-Speed 1583.27 samples/sec   Loss 0.9657   LearningRate 0.000030   Epoch: 29   Global Step: 41830   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:32:47,977-Speed 1583.00 samples/sec   Loss 0.9519   LearningRate 0.000030   Epoch: 29   Global Step: 41840   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:33:13,750-Speed 1589.26 samples/sec   Loss 0.8807   LearningRate 0.000030   Epoch: 29   Global Step: 41850   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:33:39,563-Speed 1586.85 samples/sec   Loss 0.9119   LearningRate 0.000030   Epoch: 29   Global Step: 41860   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:34:05,892-Speed 1555.78 samples/sec   Loss 0.9144   LearningRate 0.000030   Epoch: 29   Global Step: 41870   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:34:31,982-Speed 1569.95 samples/sec   Loss 0.9107   LearningRate 0.000030   Epoch: 29   Global Step: 41880   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:34:57,893-Speed 1580.89 samples/sec   Loss 0.9171   LearningRate 0.000030   Epoch: 29   Global Step: 41890   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:35:23,798-Speed 1581.20 samples/sec   Loss 0.8627   LearningRate 0.000030   Epoch: 29   Global Step: 41900   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:35:49,626-Speed 1585.88 samples/sec   Loss 0.8518   LearningRate 0.000030   Epoch: 29   Global Step: 41910   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:36:15,557-Speed 1579.62 samples/sec   Loss 0.9153   LearningRate 0.000030   Epoch: 29   Global Step: 41920   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:36:42,159-Speed 1539.78 samples/sec   Loss 0.9330   LearningRate 0.000029   Epoch: 29   Global Step: 41930   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:37:08,318-Speed 1565.84 samples/sec   Loss 0.9178   LearningRate 0.000029   Epoch: 29   Global Step: 41940   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:37:34,235-Speed 1580.47 samples/sec   Loss 0.8945   LearningRate 0.000029   Epoch: 29   Global Step: 41950   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:38:00,202-Speed 1577.43 samples/sec   Loss 0.9050   LearningRate 0.000029   Epoch: 29   Global Step: 41960   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:38:26,157-Speed 1578.17 samples/sec   Loss 0.8962   LearningRate 0.000029   Epoch: 29   Global Step: 41970   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:38:52,013-Speed 1584.20 samples/sec   Loss 0.9026   LearningRate 0.000029   Epoch: 29   Global Step: 41980   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:39:17,991-Speed 1576.77 samples/sec   Loss 0.9091   LearningRate 0.000029   Epoch: 29   Global Step: 41990   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:39:43,914-Speed 1580.12 samples/sec   Loss 0.9219   LearningRate 0.000029   Epoch: 29   Global Step: 42000   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:41:32,950-Speed 375.66 samples/sec   Loss 0.9127   LearningRate 0.000029   Epoch: 29   Global Step: 42010   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:41:59,249-Speed 1557.51 samples/sec   Loss 0.9363   LearningRate 0.000029   Epoch: 29   Global Step: 42020   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:42:25,792-Speed 1543.19 samples/sec   Loss 0.9088   LearningRate 0.000029   Epoch: 29   Global Step: 42030   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:42:51,935-Speed 1566.80 samples/sec   Loss 0.9085   LearningRate 0.000029   Epoch: 29   Global Step: 42040   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:43:17,833-Speed 1581.64 samples/sec   Loss 0.8943   LearningRate 0.000029   Epoch: 29   Global Step: 42050   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:43:43,892-Speed 1571.86 samples/sec   Loss 0.8860   LearningRate 0.000028   Epoch: 29   Global Step: 42060   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:44:10,478-Speed 1540.69 samples/sec   Loss 0.9098   LearningRate 0.000028   Epoch: 29   Global Step: 42070   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:44:36,324-Speed 1584.81 samples/sec   Loss 0.9316   LearningRate 0.000028   Epoch: 29   Global Step: 42080   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:45:02,657-Speed 1555.52 samples/sec   Loss 0.9298   LearningRate 0.000028   Epoch: 29   Global Step: 42090   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:45:28,634-Speed 1576.85 samples/sec   Loss 0.9268   LearningRate 0.000028   Epoch: 29   Global Step: 42100   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:45:54,591-Speed 1578.03 samples/sec   Loss 0.8845   LearningRate 0.000028   Epoch: 29   Global Step: 42110   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:46:20,540-Speed 1578.48 samples/sec   Loss 0.9402   LearningRate 0.000028   Epoch: 29   Global Step: 42120   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:46:46,750-Speed 1562.84 samples/sec   Loss 0.9128   LearningRate 0.000028   Epoch: 29   Global Step: 42130   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:47:13,435-Speed 1535.01 samples/sec   Loss 0.9810   LearningRate 0.000028   Epoch: 29   Global Step: 42140   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:47:40,119-Speed 1535.00 samples/sec   Loss 0.9181   LearningRate 0.000028   Epoch: 29   Global Step: 42150   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:48:06,820-Speed 1534.09 samples/sec   Loss 0.9091   LearningRate 0.000028   Epoch: 29   Global Step: 42160   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:48:33,296-Speed 1547.09 samples/sec   Loss 0.9218   LearningRate 0.000028   Epoch: 29   Global Step: 42170   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:48:59,132-Speed 1585.44 samples/sec   Loss 0.9191   LearningRate 0.000028   Epoch: 29   Global Step: 42180   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:49:25,000-Speed 1583.49 samples/sec   Loss 0.9123   LearningRate 0.000028   Epoch: 29   Global Step: 42190   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:49:51,153-Speed 1566.20 samples/sec   Loss 0.9423   LearningRate 0.000027   Epoch: 29   Global Step: 42200   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:50:17,140-Speed 1576.20 samples/sec   Loss 0.9484   LearningRate 0.000027   Epoch: 29   Global Step: 42210   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:50:42,991-Speed 1584.52 samples/sec   Loss 0.9325   LearningRate 0.000027   Epoch: 29   Global Step: 42220   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:51:09,486-Speed 1546.00 samples/sec   Loss 0.9189   LearningRate 0.000027   Epoch: 29   Global Step: 42230   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:51:35,883-Speed 1551.72 samples/sec   Loss 0.8755   LearningRate 0.000027   Epoch: 29   Global Step: 42240   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:52:01,741-Speed 1584.08 samples/sec   Loss 0.9481   LearningRate 0.000027   Epoch: 29   Global Step: 42250   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:52:27,563-Speed 1586.27 samples/sec   Loss 0.9117   LearningRate 0.000027   Epoch: 29   Global Step: 42260   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:52:53,418-Speed 1584.30 samples/sec   Loss 0.8863   LearningRate 0.000027   Epoch: 29   Global Step: 42270   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:53:19,231-Speed 1586.83 samples/sec   Loss 0.8733   LearningRate 0.000027   Epoch: 29   Global Step: 42280   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:53:45,142-Speed 1580.81 samples/sec   Loss 0.8917   LearningRate 0.000027   Epoch: 29   Global Step: 42290   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:54:10,972-Speed 1585.83 samples/sec   Loss 0.9410   LearningRate 0.000027   Epoch: 29   Global Step: 42300   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:54:36,814-Speed 1585.03 samples/sec   Loss 0.9527   LearningRate 0.000027   Epoch: 29   Global Step: 42310   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:55:02,671-Speed 1584.17 samples/sec   Loss 0.8983   LearningRate 0.000027   Epoch: 29   Global Step: 42320   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:55:28,573-Speed 1581.35 samples/sec   Loss 0.9244   LearningRate 0.000027   Epoch: 29   Global Step: 42330   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:55:54,428-Speed 1584.32 samples/sec   Loss 0.8757   LearningRate 0.000026   Epoch: 29   Global Step: 42340   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:56:20,269-Speed 1585.10 samples/sec   Loss 0.9441   LearningRate 0.000026   Epoch: 29   Global Step: 42350   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:56:46,617-Speed 1554.67 samples/sec   Loss 0.9333   LearningRate 0.000026   Epoch: 29   Global Step: 42360   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:57:13,020-Speed 1551.38 samples/sec   Loss 0.9357   LearningRate 0.000026   Epoch: 29   Global Step: 42370   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:57:38,885-Speed 1583.65 samples/sec   Loss 0.9161   LearningRate 0.000026   Epoch: 29   Global Step: 42380   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:58:04,851-Speed 1577.48 samples/sec   Loss 0.9570   LearningRate 0.000026   Epoch: 29   Global Step: 42390   Fp16 Grad Scale: 262144   Required: 5 hours
Training: 2023-02-22 17:58:30,750-Speed 1581.59 samples/sec   Loss 0.9441   LearningRate 0.000026   Epoch: 29   Global Step: 42400   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:58:56,950-Speed 1563.38 samples/sec   Loss 0.9268   LearningRate 0.000026   Epoch: 29   Global Step: 42410   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:59:22,801-Speed 1584.50 samples/sec   Loss 0.9350   LearningRate 0.000026   Epoch: 29   Global Step: 42420   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 17:59:48,748-Speed 1578.64 samples/sec   Loss 0.8716   LearningRate 0.000026   Epoch: 29   Global Step: 42430   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:00:14,686-Speed 1579.25 samples/sec   Loss 0.9264   LearningRate 0.000026   Epoch: 29   Global Step: 42440   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:00:40,638-Speed 1578.35 samples/sec   Loss 0.9015   LearningRate 0.000026   Epoch: 29   Global Step: 42450   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:01:06,898-Speed 1559.79 samples/sec   Loss 0.9248   LearningRate 0.000026   Epoch: 29   Global Step: 42460   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:01:32,902-Speed 1575.18 samples/sec   Loss 0.9248   LearningRate 0.000026   Epoch: 29   Global Step: 42470   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:01:59,105-Speed 1563.23 samples/sec   Loss 0.9290   LearningRate 0.000025   Epoch: 29   Global Step: 42480   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:02:25,159-Speed 1572.20 samples/sec   Loss 0.9836   LearningRate 0.000025   Epoch: 29   Global Step: 42490   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:02:51,028-Speed 1583.39 samples/sec   Loss 0.8916   LearningRate 0.000025   Epoch: 29   Global Step: 42500   Fp16 Grad Scale: 262144   Required: 5 hours
Training: 2023-02-22 18:03:17,057-Speed 1573.70 samples/sec   Loss 0.9173   LearningRate 0.000025   Epoch: 29   Global Step: 42510   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:03:43,018-Speed 1577.76 samples/sec   Loss 0.9719   LearningRate 0.000025   Epoch: 29   Global Step: 42520   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:04:08,924-Speed 1581.14 samples/sec   Loss 0.9191   LearningRate 0.000025   Epoch: 29   Global Step: 42530   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:04:34,863-Speed 1579.15 samples/sec   Loss 0.9196   LearningRate 0.000025   Epoch: 29   Global Step: 42540   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:05:00,812-Speed 1578.52 samples/sec   Loss 0.9026   LearningRate 0.000025   Epoch: 29   Global Step: 42550   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:05:26,722-Speed 1580.93 samples/sec   Loss 0.9194   LearningRate 0.000025   Epoch: 29   Global Step: 42560   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:05:52,927-Speed 1563.09 samples/sec   Loss 0.9759   LearningRate 0.000025   Epoch: 29   Global Step: 42570   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:06:18,821-Speed 1581.90 samples/sec   Loss 0.9534   LearningRate 0.000025   Epoch: 29   Global Step: 42580   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:06:44,660-Speed 1585.20 samples/sec   Loss 0.9116   LearningRate 0.000025   Epoch: 29   Global Step: 42590   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:07:10,530-Speed 1583.35 samples/sec   Loss 0.9203   LearningRate 0.000025   Epoch: 29   Global Step: 42600   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:07:36,389-Speed 1584.04 samples/sec   Loss 1.0130   LearningRate 0.000025   Epoch: 29   Global Step: 42610   Fp16 Grad Scale: 262144   Required: 5 hours
Training: 2023-02-22 18:08:02,452-Speed 1571.62 samples/sec   Loss 0.8948   LearningRate 0.000024   Epoch: 29   Global Step: 42620   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:08:28,627-Speed 1564.84 samples/sec   Loss 0.9270   LearningRate 0.000024   Epoch: 29   Global Step: 42630   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:09:06,228-Speed 1089.37 samples/sec   Loss 0.8503   LearningRate 0.000024   Epoch: 30   Global Step: 42640   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:09:32,491-Speed 1559.69 samples/sec   Loss 0.8422   LearningRate 0.000024   Epoch: 30   Global Step: 42650   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:09:58,999-Speed 1545.21 samples/sec   Loss 0.8227   LearningRate 0.000024   Epoch: 30   Global Step: 42660   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:10:25,428-Speed 1549.84 samples/sec   Loss 0.8721   LearningRate 0.000024   Epoch: 30   Global Step: 42670   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:10:51,448-Speed 1574.26 samples/sec   Loss 0.8860   LearningRate 0.000024   Epoch: 30   Global Step: 42680   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2023-02-22 18:11:17,626-Speed 1564.72 samples/sec   Loss 0.7897   LearningRate 0.000024   Epoch: 30   Global Step: 42690   Fp16 Grad Scale: 131072   Required: 5 hours
