Training: 2023-02-22 23:23:06,186-rank_id: 0
Training: 2023-02-24 18:22:17,194-Speed 1091.68 samples/sec   Loss 0.8686   LearningRate 0.000043   Epoch: 28   Global Step: 40300   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:22:54,470-Speed 1098.84 samples/sec   Loss 0.9133   LearningRate 0.000043   Epoch: 28   Global Step: 40310   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:23:31,768-Speed 1098.18 samples/sec   Loss 0.9111   LearningRate 0.000043   Epoch: 28   Global Step: 40320   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:24:09,179-Speed 1094.90 samples/sec   Loss 0.9220   LearningRate 0.000043   Epoch: 28   Global Step: 40330   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:24:46,820-Speed 1088.21 samples/sec   Loss 0.9537   LearningRate 0.000043   Epoch: 28   Global Step: 40340   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:25:23,998-Speed 1101.72 samples/sec   Loss 0.9940   LearningRate 0.000043   Epoch: 28   Global Step: 40350   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:26:01,597-Speed 1089.41 samples/sec   Loss 0.9183   LearningRate 0.000043   Epoch: 28   Global Step: 40360   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:26:39,152-Speed 1090.70 samples/sec   Loss 0.9254   LearningRate 0.000042   Epoch: 28   Global Step: 40370   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:27:16,476-Speed 1097.44 samples/sec   Loss 0.9710   LearningRate 0.000042   Epoch: 28   Global Step: 40380   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:27:54,430-Speed 1079.22 samples/sec   Loss 0.9371   LearningRate 0.000042   Epoch: 28   Global Step: 40390   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:28:32,403-Speed 1078.70 samples/sec   Loss 0.9227   LearningRate 0.000042   Epoch: 28   Global Step: 40400   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:29:10,333-Speed 1079.89 samples/sec   Loss 0.9330   LearningRate 0.000042   Epoch: 28   Global Step: 40410   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:29:48,273-Speed 1079.63 samples/sec   Loss 0.9295   LearningRate 0.000042   Epoch: 28   Global Step: 40420   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:30:26,210-Speed 1079.69 samples/sec   Loss 0.8817   LearningRate 0.000042   Epoch: 28   Global Step: 40430   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:31:04,128-Speed 1080.24 samples/sec   Loss 0.9283   LearningRate 0.000042   Epoch: 28   Global Step: 40440   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:31:42,089-Speed 1079.02 samples/sec   Loss 0.9503   LearningRate 0.000042   Epoch: 28   Global Step: 40450   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:32:20,053-Speed 1078.95 samples/sec   Loss 0.9138   LearningRate 0.000042   Epoch: 28   Global Step: 40460   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:32:58,054-Speed 1077.88 samples/sec   Loss 0.9276   LearningRate 0.000042   Epoch: 28   Global Step: 40470   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:33:35,969-Speed 1080.34 samples/sec   Loss 0.9156   LearningRate 0.000041   Epoch: 28   Global Step: 40480   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:34:13,932-Speed 1078.97 samples/sec   Loss 0.9062   LearningRate 0.000041   Epoch: 28   Global Step: 40490   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:34:51,945-Speed 1077.54 samples/sec   Loss 0.9354   LearningRate 0.000041   Epoch: 28   Global Step: 40500   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:35:29,973-Speed 1077.12 samples/sec   Loss 0.9152   LearningRate 0.000041   Epoch: 28   Global Step: 40510   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:36:08,027-Speed 1076.38 samples/sec   Loss 0.9434   LearningRate 0.000041   Epoch: 28   Global Step: 40520   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:36:46,017-Speed 1078.21 samples/sec   Loss 0.8860   LearningRate 0.000041   Epoch: 28   Global Step: 40530   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:37:23,772-Speed 1084.92 samples/sec   Loss 0.9317   LearningRate 0.000041   Epoch: 28   Global Step: 40540   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:38:01,063-Speed 1098.40 samples/sec   Loss 0.9298   LearningRate 0.000041   Epoch: 28   Global Step: 40550   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:38:38,465-Speed 1095.15 samples/sec   Loss 0.8685   LearningRate 0.000041   Epoch: 28   Global Step: 40560   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:39:15,941-Speed 1092.99 samples/sec   Loss 0.9082   LearningRate 0.000041   Epoch: 28   Global Step: 40570   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:39:53,347-Speed 1095.03 samples/sec   Loss 0.8693   LearningRate 0.000041   Epoch: 28   Global Step: 40580   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:40:30,781-Speed 1094.20 samples/sec   Loss 0.9564   LearningRate 0.000040   Epoch: 28   Global Step: 40590   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:41:08,225-Speed 1093.93 samples/sec   Loss 0.8937   LearningRate 0.000040   Epoch: 28   Global Step: 40600   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:41:45,586-Speed 1096.36 samples/sec   Loss 0.9337   LearningRate 0.000040   Epoch: 28   Global Step: 40610   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:42:22,777-Speed 1101.34 samples/sec   Loss 0.9499   LearningRate 0.000040   Epoch: 28   Global Step: 40620   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:43:00,453-Speed 1087.19 samples/sec   Loss 0.9424   LearningRate 0.000040   Epoch: 28   Global Step: 40630   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:43:38,546-Speed 1075.29 samples/sec   Loss 0.9268   LearningRate 0.000040   Epoch: 28   Global Step: 40640   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:44:16,703-Speed 1073.48 samples/sec   Loss 0.9412   LearningRate 0.000040   Epoch: 28   Global Step: 40650   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:44:54,579-Speed 1081.47 samples/sec   Loss 0.9245   LearningRate 0.000040   Epoch: 28   Global Step: 40660   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:45:32,043-Speed 1093.34 samples/sec   Loss 0.8975   LearningRate 0.000040   Epoch: 28   Global Step: 40670   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:46:09,689-Speed 1088.06 samples/sec   Loss 0.9371   LearningRate 0.000040   Epoch: 28   Global Step: 40680   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:46:47,302-Speed 1088.98 samples/sec   Loss 0.9263   LearningRate 0.000040   Epoch: 28   Global Step: 40690   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:47:24,690-Speed 1095.58 samples/sec   Loss 0.9459   LearningRate 0.000039   Epoch: 28   Global Step: 40700   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:48:02,036-Speed 1096.78 samples/sec   Loss 0.8901   LearningRate 0.000039   Epoch: 28   Global Step: 40710   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:48:39,290-Speed 1099.53 samples/sec   Loss 0.9338   LearningRate 0.000039   Epoch: 28   Global Step: 40720   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:49:16,504-Speed 1100.67 samples/sec   Loss 0.9726   LearningRate 0.000039   Epoch: 28   Global Step: 40730   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:49:53,968-Speed 1093.37 samples/sec   Loss 0.8877   LearningRate 0.000039   Epoch: 28   Global Step: 40740   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:50:31,494-Speed 1091.52 samples/sec   Loss 0.8659   LearningRate 0.000039   Epoch: 28   Global Step: 40750   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:51:08,812-Speed 1097.60 samples/sec   Loss 0.9065   LearningRate 0.000039   Epoch: 28   Global Step: 40760   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:51:46,116-Speed 1098.04 samples/sec   Loss 0.9583   LearningRate 0.000039   Epoch: 28   Global Step: 40770   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:52:23,553-Speed 1094.11 samples/sec   Loss 0.9434   LearningRate 0.000039   Epoch: 28   Global Step: 40780   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:53:01,131-Speed 1090.04 samples/sec   Loss 0.9455   LearningRate 0.000039   Epoch: 28   Global Step: 40790   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:53:38,417-Speed 1098.54 samples/sec   Loss 0.8887   LearningRate 0.000039   Epoch: 28   Global Step: 40800   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:54:15,709-Speed 1098.40 samples/sec   Loss 0.9791   LearningRate 0.000039   Epoch: 28   Global Step: 40810   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:54:53,314-Speed 1089.24 samples/sec   Loss 0.9179   LearningRate 0.000038   Epoch: 28   Global Step: 40820   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:55:30,518-Speed 1100.98 samples/sec   Loss 0.9149   LearningRate 0.000038   Epoch: 28   Global Step: 40830   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 18:56:07,914-Speed 1095.31 samples/sec   Loss 0.9875   LearningRate 0.000038   Epoch: 28   Global Step: 40840   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 18:56:45,301-Speed 1095.61 samples/sec   Loss 0.9065   LearningRate 0.000038   Epoch: 28   Global Step: 40850   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 18:57:22,520-Speed 1100.53 samples/sec   Loss 0.9267   LearningRate 0.000038   Epoch: 28   Global Step: 40860   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2023-02-24 18:57:59,767-Speed 1099.70 samples/sec   Loss 0.9366   LearningRate 0.000038   Epoch: 28   Global Step: 40870   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2023-02-24 18:58:37,329-Speed 1090.49 samples/sec   Loss 0.9236   LearningRate 0.000038   Epoch: 28   Global Step: 40880   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 18:59:14,532-Speed 1101.00 samples/sec   Loss 0.9427   LearningRate 0.000038   Epoch: 28   Global Step: 40890   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 18:59:51,836-Speed 1098.02 samples/sec   Loss 0.9289   LearningRate 0.000038   Epoch: 28   Global Step: 40900   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:00:29,070-Speed 1100.11 samples/sec   Loss 0.9483   LearningRate 0.000038   Epoch: 28   Global Step: 40910   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:01:06,395-Speed 1097.39 samples/sec   Loss 0.9902   LearningRate 0.000038   Epoch: 28   Global Step: 40920   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:01:43,601-Speed 1100.93 samples/sec   Loss 0.9128   LearningRate 0.000038   Epoch: 28   Global Step: 40930   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:02:20,784-Speed 1101.60 samples/sec   Loss 0.9365   LearningRate 0.000037   Epoch: 28   Global Step: 40940   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:02:57,963-Speed 1101.73 samples/sec   Loss 0.9545   LearningRate 0.000037   Epoch: 28   Global Step: 40950   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:03:35,313-Speed 1096.65 samples/sec   Loss 0.9630   LearningRate 0.000037   Epoch: 28   Global Step: 40960   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:04:12,654-Speed 1096.95 samples/sec   Loss 0.9672   LearningRate 0.000037   Epoch: 28   Global Step: 40970   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:04:50,055-Speed 1095.18 samples/sec   Loss 0.9563   LearningRate 0.000037   Epoch: 28   Global Step: 40980   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:05:27,394-Speed 1097.00 samples/sec   Loss 0.9888   LearningRate 0.000037   Epoch: 28   Global Step: 40990   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:06:04,697-Speed 1098.04 samples/sec   Loss 0.9476   LearningRate 0.000037   Epoch: 28   Global Step: 41000   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:06:42,155-Speed 1093.52 samples/sec   Loss 0.9366   LearningRate 0.000037   Epoch: 28   Global Step: 41010   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:07:19,416-Speed 1099.29 samples/sec   Loss 0.9067   LearningRate 0.000037   Epoch: 28   Global Step: 41020   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:07:56,741-Speed 1097.41 samples/sec   Loss 0.9054   LearningRate 0.000037   Epoch: 28   Global Step: 41030   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:08:33,992-Speed 1099.58 samples/sec   Loss 0.9397   LearningRate 0.000037   Epoch: 28   Global Step: 41040   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:09:11,306-Speed 1097.72 samples/sec   Loss 0.9562   LearningRate 0.000036   Epoch: 28   Global Step: 41050   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:09:48,528-Speed 1100.46 samples/sec   Loss 0.9243   LearningRate 0.000036   Epoch: 28   Global Step: 41060   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:10:25,715-Speed 1101.47 samples/sec   Loss 0.9965   LearningRate 0.000036   Epoch: 28   Global Step: 41070   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:11:02,969-Speed 1099.51 samples/sec   Loss 0.9377   LearningRate 0.000036   Epoch: 28   Global Step: 41080   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:11:41,095-Speed 1074.34 samples/sec   Loss 0.9208   LearningRate 0.000036   Epoch: 28   Global Step: 41090   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:12:19,009-Speed 1080.36 samples/sec   Loss 0.9379   LearningRate 0.000036   Epoch: 28   Global Step: 41100   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:12:57,138-Speed 1074.29 samples/sec   Loss 0.9775   LearningRate 0.000036   Epoch: 28   Global Step: 41110   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:13:34,332-Speed 1101.27 samples/sec   Loss 0.9380   LearningRate 0.000036   Epoch: 28   Global Step: 41120   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:14:11,520-Speed 1101.46 samples/sec   Loss 0.9451   LearningRate 0.000036   Epoch: 28   Global Step: 41130   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:14:48,802-Speed 1098.68 samples/sec   Loss 0.9233   LearningRate 0.000036   Epoch: 28   Global Step: 41140   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:15:26,523-Speed 1085.88 samples/sec   Loss 0.9194   LearningRate 0.000036   Epoch: 28   Global Step: 41150   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:16:03,914-Speed 1095.46 samples/sec   Loss 0.9661   LearningRate 0.000036   Epoch: 28   Global Step: 41160   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:16:41,398-Speed 1092.75 samples/sec   Loss 0.9901   LearningRate 0.000035   Epoch: 28   Global Step: 41170   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:17:18,704-Speed 1097.98 samples/sec   Loss 0.9407   LearningRate 0.000035   Epoch: 28   Global Step: 41180   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:17:56,151-Speed 1093.83 samples/sec   Loss 0.9513   LearningRate 0.000035   Epoch: 28   Global Step: 41190   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2023-02-24 19:18:33,949-Speed 1083.69 samples/sec   Loss 0.9293   LearningRate 0.000035   Epoch: 28   Global Step: 41200   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2023-02-24 19:19:24,170-Speed 815.61 samples/sec   Loss 0.9268   LearningRate 0.000035   Epoch: 29   Global Step: 41210   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2023-02-24 19:20:01,880-Speed 1086.20 samples/sec   Loss 0.8539   LearningRate 0.000035   Epoch: 29   Global Step: 41220   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2023-02-24 19:20:39,513-Speed 1088.45 samples/sec   Loss 0.8133   LearningRate 0.000035   Epoch: 29   Global Step: 41230   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2023-02-24 19:21:16,920-Speed 1094.99 samples/sec   Loss 0.8302   LearningRate 0.000035   Epoch: 29   Global Step: 41240   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:21:54,443-Speed 1091.62 samples/sec   Loss 0.7929   LearningRate 0.000035   Epoch: 29   Global Step: 41250   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:22:32,263-Speed 1083.04 samples/sec   Loss 0.8309   LearningRate 0.000035   Epoch: 29   Global Step: 41260   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:23:09,539-Speed 1098.86 samples/sec   Loss 0.8431   LearningRate 0.000035   Epoch: 29   Global Step: 41270   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:23:47,262-Speed 1085.84 samples/sec   Loss 0.8202   LearningRate 0.000035   Epoch: 29   Global Step: 41280   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:24:25,101-Speed 1082.48 samples/sec   Loss 0.8140   LearningRate 0.000034   Epoch: 29   Global Step: 41290   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2023-02-24 19:25:02,932-Speed 1082.75 samples/sec   Loss 0.8328   LearningRate 0.000034   Epoch: 29   Global Step: 41300   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:25:40,488-Speed 1090.66 samples/sec   Loss 0.8350   LearningRate 0.000034   Epoch: 29   Global Step: 41310   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:26:18,231-Speed 1085.26 samples/sec   Loss 0.8399   LearningRate 0.000034   Epoch: 29   Global Step: 41320   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:26:55,807-Speed 1090.08 samples/sec   Loss 0.8189   LearningRate 0.000034   Epoch: 29   Global Step: 41330   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:27:33,432-Speed 1088.66 samples/sec   Loss 0.8084   LearningRate 0.000034   Epoch: 29   Global Step: 41340   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:28:11,140-Speed 1086.24 samples/sec   Loss 0.8895   LearningRate 0.000034   Epoch: 29   Global Step: 41350   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:28:48,424-Speed 1098.62 samples/sec   Loss 0.8701   LearningRate 0.000034   Epoch: 29   Global Step: 41360   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:29:26,062-Speed 1088.30 samples/sec   Loss 0.8297   LearningRate 0.000034   Epoch: 29   Global Step: 41370   Fp16 Grad Scale: 65536   Required: 9 hours
Training: 2023-02-24 19:30:03,638-Speed 1090.08 samples/sec   Loss 0.8445   LearningRate 0.000034   Epoch: 29   Global Step: 41380   Fp16 Grad Scale: 65536   Required: 9 hours
