Training: 2023-02-25 04:24:02,079-rank_id: 0
Training: 2023-02-27 14:33:55,328-Speed 818.19 samples/sec   Loss 0.3990   LearningRate 0.000039   Epoch: 28   Global Step: 40790   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:34:45,336-Speed 819.08 samples/sec   Loss 0.3526   LearningRate 0.000039   Epoch: 28   Global Step: 40800   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:35:35,744-Speed 812.57 samples/sec   Loss 0.4093   LearningRate 0.000039   Epoch: 28   Global Step: 40810   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:36:25,733-Speed 819.40 samples/sec   Loss 0.3607   LearningRate 0.000038   Epoch: 28   Global Step: 40820   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:37:15,672-Speed 820.21 samples/sec   Loss 0.3744   LearningRate 0.000038   Epoch: 28   Global Step: 40830   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:38:05,852-Speed 816.27 samples/sec   Loss 0.4268   LearningRate 0.000038   Epoch: 28   Global Step: 40840   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:38:55,795-Speed 820.15 samples/sec   Loss 0.3583   LearningRate 0.000038   Epoch: 28   Global Step: 40850   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:39:45,771-Speed 819.61 samples/sec   Loss 0.4093   LearningRate 0.000038   Epoch: 28   Global Step: 40860   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:40:35,967-Speed 816.00 samples/sec   Loss 0.4033   LearningRate 0.000038   Epoch: 28   Global Step: 40870   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:41:25,927-Speed 819.88 samples/sec   Loss 0.3751   LearningRate 0.000038   Epoch: 28   Global Step: 40880   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:42:16,111-Speed 816.20 samples/sec   Loss 0.4021   LearningRate 0.000038   Epoch: 28   Global Step: 40890   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:43:06,549-Speed 812.10 samples/sec   Loss 0.3795   LearningRate 0.000038   Epoch: 28   Global Step: 40900   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:43:56,820-Speed 814.81 samples/sec   Loss 0.3951   LearningRate 0.000038   Epoch: 28   Global Step: 40910   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:44:46,760-Speed 820.19 samples/sec   Loss 0.4451   LearningRate 0.000038   Epoch: 28   Global Step: 40920   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:45:36,736-Speed 819.61 samples/sec   Loss 0.3989   LearningRate 0.000038   Epoch: 28   Global Step: 40930   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:46:26,636-Speed 820.85 samples/sec   Loss 0.4178   LearningRate 0.000037   Epoch: 28   Global Step: 40940   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:47:16,911-Speed 814.74 samples/sec   Loss 0.3942   LearningRate 0.000037   Epoch: 28   Global Step: 40950   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:48:07,067-Speed 816.66 samples/sec   Loss 0.4264   LearningRate 0.000037   Epoch: 28   Global Step: 40960   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:48:57,255-Speed 816.13 samples/sec   Loss 0.4158   LearningRate 0.000037   Epoch: 28   Global Step: 40970   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 14:49:47,447-Speed 816.08 samples/sec   Loss 0.3950   LearningRate 0.000037   Epoch: 28   Global Step: 40980   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 14:50:37,564-Speed 817.30 samples/sec   Loss 0.4292   LearningRate 0.000037   Epoch: 28   Global Step: 40990   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 14:51:27,544-Speed 819.55 samples/sec   Loss 0.3891   LearningRate 0.000037   Epoch: 28   Global Step: 41000   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 14:52:17,523-Speed 819.55 samples/sec   Loss 0.3667   LearningRate 0.000037   Epoch: 28   Global Step: 41010   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 14:53:07,414-Speed 821.00 samples/sec   Loss 0.3585   LearningRate 0.000037   Epoch: 28   Global Step: 41020   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 14:53:57,407-Speed 819.33 samples/sec   Loss 0.3680   LearningRate 0.000037   Epoch: 28   Global Step: 41030   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 14:54:47,332-Speed 820.44 samples/sec   Loss 0.3905   LearningRate 0.000037   Epoch: 28   Global Step: 41040   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 14:55:37,273-Speed 820.18 samples/sec   Loss 0.3744   LearningRate 0.000036   Epoch: 28   Global Step: 41050   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 14:56:27,168-Speed 820.94 samples/sec   Loss 0.3812   LearningRate 0.000036   Epoch: 28   Global Step: 41060   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 14:57:17,120-Speed 819.99 samples/sec   Loss 0.4326   LearningRate 0.000036   Epoch: 28   Global Step: 41070   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 14:58:07,013-Speed 820.97 samples/sec   Loss 0.3850   LearningRate 0.000036   Epoch: 28   Global Step: 41080   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 14:58:56,888-Speed 821.28 samples/sec   Loss 0.3690   LearningRate 0.000036   Epoch: 28   Global Step: 41090   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 14:59:46,897-Speed 819.05 samples/sec   Loss 0.3857   LearningRate 0.000036   Epoch: 28   Global Step: 41100   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:00:36,839-Speed 820.18 samples/sec   Loss 0.4130   LearningRate 0.000036   Epoch: 28   Global Step: 41110   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:01:26,858-Speed 818.89 samples/sec   Loss 0.3785   LearningRate 0.000036   Epoch: 28   Global Step: 41120   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:02:16,900-Speed 818.53 samples/sec   Loss 0.4032   LearningRate 0.000036   Epoch: 28   Global Step: 41130   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:03:06,830-Speed 820.36 samples/sec   Loss 0.3859   LearningRate 0.000036   Epoch: 28   Global Step: 41140   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:03:56,744-Speed 820.64 samples/sec   Loss 0.3702   LearningRate 0.000036   Epoch: 28   Global Step: 41150   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:04:46,695-Speed 820.01 samples/sec   Loss 0.4045   LearningRate 0.000036   Epoch: 28   Global Step: 41160   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:05:36,583-Speed 821.04 samples/sec   Loss 0.4059   LearningRate 0.000035   Epoch: 28   Global Step: 41170   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:06:26,516-Speed 820.32 samples/sec   Loss 0.3887   LearningRate 0.000035   Epoch: 28   Global Step: 41180   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:07:16,615-Speed 817.59 samples/sec   Loss 0.3751   LearningRate 0.000035   Epoch: 28   Global Step: 41190   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:08:06,574-Speed 819.88 samples/sec   Loss 0.3866   LearningRate 0.000035   Epoch: 28   Global Step: 41200   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:09:14,450-Speed 603.46 samples/sec   Loss 0.3839   LearningRate 0.000035   Epoch: 29   Global Step: 41210   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:10:04,734-Speed 814.60 samples/sec   Loss 0.3808   LearningRate 0.000035   Epoch: 29   Global Step: 41220   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:10:54,767-Speed 818.67 samples/sec   Loss 0.3249   LearningRate 0.000035   Epoch: 29   Global Step: 41230   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:11:45,213-Speed 811.97 samples/sec   Loss 0.3423   LearningRate 0.000035   Epoch: 29   Global Step: 41240   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:12:35,348-Speed 817.01 samples/sec   Loss 0.3081   LearningRate 0.000035   Epoch: 29   Global Step: 41250   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:13:25,821-Speed 811.53 samples/sec   Loss 0.3227   LearningRate 0.000035   Epoch: 29   Global Step: 41260   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:14:15,808-Speed 819.42 samples/sec   Loss 0.3551   LearningRate 0.000035   Epoch: 29   Global Step: 41270   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:15:05,911-Speed 817.53 samples/sec   Loss 0.3066   LearningRate 0.000035   Epoch: 29   Global Step: 41280   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:15:56,362-Speed 811.90 samples/sec   Loss 0.3228   LearningRate 0.000034   Epoch: 29   Global Step: 41290   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:16:46,534-Speed 816.40 samples/sec   Loss 0.3523   LearningRate 0.000034   Epoch: 29   Global Step: 41300   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:17:36,639-Speed 817.48 samples/sec   Loss 0.3409   LearningRate 0.000034   Epoch: 29   Global Step: 41310   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:18:26,932-Speed 814.44 samples/sec   Loss 0.3239   LearningRate 0.000034   Epoch: 29   Global Step: 41320   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:19:16,907-Speed 819.62 samples/sec   Loss 0.3525   LearningRate 0.000034   Epoch: 29   Global Step: 41330   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:20:06,880-Speed 819.66 samples/sec   Loss 0.3236   LearningRate 0.000034   Epoch: 29   Global Step: 41340   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:20:56,976-Speed 817.64 samples/sec   Loss 0.3924   LearningRate 0.000034   Epoch: 29   Global Step: 41350   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:21:47,045-Speed 818.08 samples/sec   Loss 0.3700   LearningRate 0.000034   Epoch: 29   Global Step: 41360   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:22:37,651-Speed 809.41 samples/sec   Loss 0.3426   LearningRate 0.000034   Epoch: 29   Global Step: 41370   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:23:27,953-Speed 814.29 samples/sec   Loss 0.3478   LearningRate 0.000034   Epoch: 29   Global Step: 41380   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:24:17,938-Speed 819.46 samples/sec   Loss 0.3241   LearningRate 0.000034   Epoch: 29   Global Step: 41390   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:25:08,060-Speed 817.22 samples/sec   Loss 0.3408   LearningRate 0.000034   Epoch: 29   Global Step: 41400   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:25:58,564-Speed 811.04 samples/sec   Loss 0.3469   LearningRate 0.000034   Epoch: 29   Global Step: 41410   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:26:48,744-Speed 816.27 samples/sec   Loss 0.3367   LearningRate 0.000033   Epoch: 29   Global Step: 41420   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:27:39,044-Speed 814.34 samples/sec   Loss 0.3310   LearningRate 0.000033   Epoch: 29   Global Step: 41430   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:28:29,379-Speed 813.75 samples/sec   Loss 0.3512   LearningRate 0.000033   Epoch: 29   Global Step: 41440   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:29:19,702-Speed 813.96 samples/sec   Loss 0.2910   LearningRate 0.000033   Epoch: 29   Global Step: 41450   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:30:09,903-Speed 815.93 samples/sec   Loss 0.3637   LearningRate 0.000033   Epoch: 29   Global Step: 41460   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:31:00,074-Speed 816.42 samples/sec   Loss 0.3505   LearningRate 0.000033   Epoch: 29   Global Step: 41470   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:31:50,253-Speed 816.30 samples/sec   Loss 0.3291   LearningRate 0.000033   Epoch: 29   Global Step: 41480   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:32:40,455-Speed 815.91 samples/sec   Loss 0.3461   LearningRate 0.000033   Epoch: 29   Global Step: 41490   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:33:30,758-Speed 814.28 samples/sec   Loss 0.3119   LearningRate 0.000033   Epoch: 29   Global Step: 41500   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:34:21,029-Speed 814.80 samples/sec   Loss 0.3476   LearningRate 0.000033   Epoch: 29   Global Step: 41510   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:35:11,313-Speed 814.58 samples/sec   Loss 0.3348   LearningRate 0.000033   Epoch: 29   Global Step: 41520   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:36:01,399-Speed 817.81 samples/sec   Loss 0.3550   LearningRate 0.000033   Epoch: 29   Global Step: 41530   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:36:51,731-Speed 813.82 samples/sec   Loss 0.3272   LearningRate 0.000032   Epoch: 29   Global Step: 41540   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:37:42,109-Speed 813.06 samples/sec   Loss 0.3038   LearningRate 0.000032   Epoch: 29   Global Step: 41550   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:38:32,355-Speed 815.20 samples/sec   Loss 0.3679   LearningRate 0.000032   Epoch: 29   Global Step: 41560   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:39:22,346-Speed 819.37 samples/sec   Loss 0.3490   LearningRate 0.000032   Epoch: 29   Global Step: 41570   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:40:12,478-Speed 817.05 samples/sec   Loss 0.3135   LearningRate 0.000032   Epoch: 29   Global Step: 41580   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:41:02,443-Speed 819.80 samples/sec   Loss 0.3294   LearningRate 0.000032   Epoch: 29   Global Step: 41590   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:41:52,466-Speed 818.84 samples/sec   Loss 0.3461   LearningRate 0.000032   Epoch: 29   Global Step: 41600   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:42:42,427-Speed 819.85 samples/sec   Loss 0.3708   LearningRate 0.000032   Epoch: 29   Global Step: 41610   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:43:32,469-Speed 818.51 samples/sec   Loss 0.3423   LearningRate 0.000032   Epoch: 29   Global Step: 41620   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:44:22,429-Speed 819.88 samples/sec   Loss 0.3218   LearningRate 0.000032   Epoch: 29   Global Step: 41630   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:45:12,383-Speed 819.96 samples/sec   Loss 0.3450   LearningRate 0.000032   Epoch: 29   Global Step: 41640   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:46:02,496-Speed 817.36 samples/sec   Loss 0.3844   LearningRate 0.000032   Epoch: 29   Global Step: 41650   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-27 15:46:52,579-Speed 817.87 samples/sec   Loss 0.3331   LearningRate 0.000032   Epoch: 29   Global Step: 41660   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-27 15:47:42,684-Speed 817.50 samples/sec   Loss 0.3273   LearningRate 0.000031   Epoch: 29   Global Step: 41670   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:48:32,639-Speed 819.94 samples/sec   Loss 0.3506   LearningRate 0.000031   Epoch: 29   Global Step: 41680   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:49:22,766-Speed 817.14 samples/sec   Loss 0.3868   LearningRate 0.000031   Epoch: 29   Global Step: 41690   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:50:12,736-Speed 819.71 samples/sec   Loss 0.3576   LearningRate 0.000031   Epoch: 29   Global Step: 41700   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:51:02,802-Speed 818.13 samples/sec   Loss 0.3150   LearningRate 0.000031   Epoch: 29   Global Step: 41710   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:51:52,846-Speed 818.48 samples/sec   Loss 0.3408   LearningRate 0.000031   Epoch: 29   Global Step: 41720   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:52:42,893-Speed 818.45 samples/sec   Loss 0.3546   LearningRate 0.000031   Epoch: 29   Global Step: 41730   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:53:33,131-Speed 815.33 samples/sec   Loss 0.3292   LearningRate 0.000031   Epoch: 29   Global Step: 41740   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:54:23,279-Speed 816.79 samples/sec   Loss 0.3394   LearningRate 0.000031   Epoch: 29   Global Step: 41750   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:55:13,387-Speed 817.45 samples/sec   Loss 0.3670   LearningRate 0.000031   Epoch: 29   Global Step: 41760   Fp16 Grad Scale: 524288   Required: 11 hours
Training: 2023-02-27 15:56:03,304-Speed 820.56 samples/sec   Loss 0.3375   LearningRate 0.000031   Epoch: 29   Global Step: 41770   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-27 15:56:53,147-Speed 821.80 samples/sec   Loss 0.3278   LearningRate 0.000031   Epoch: 29   Global Step: 41780   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 15:57:43,240-Speed 817.69 samples/sec   Loss 0.3515   LearningRate 0.000031   Epoch: 29   Global Step: 41790   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 15:58:33,215-Speed 819.62 samples/sec   Loss 0.3333   LearningRate 0.000030   Epoch: 29   Global Step: 41800   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 15:59:23,305-Speed 817.75 samples/sec   Loss 0.3779   LearningRate 0.000030   Epoch: 29   Global Step: 41810   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 16:00:13,575-Speed 814.80 samples/sec   Loss 0.3315   LearningRate 0.000030   Epoch: 29   Global Step: 41820   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 16:01:03,717-Speed 816.89 samples/sec   Loss 0.3691   LearningRate 0.000030   Epoch: 29   Global Step: 41830   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 16:01:53,864-Speed 816.81 samples/sec   Loss 0.3810   LearningRate 0.000030   Epoch: 29   Global Step: 41840   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 16:02:43,935-Speed 818.05 samples/sec   Loss 0.3570   LearningRate 0.000030   Epoch: 29   Global Step: 41850   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-27 16:03:33,891-Speed 819.94 samples/sec   Loss 0.3638   LearningRate 0.000030   Epoch: 29   Global Step: 41860   Fp16 Grad Scale: 131072   Required: 11 hours
